sensor_model,measure_unit,device,location,data_type,data,created_at
Shelly EM,kWh,Disjuntor Geral 5318,Quadro de Energia,Consumo de Energia,0.98898,2025-05-29 10:27:40.276062
Shelly EM,kWh,Disjuntor Geral 7429,Quadro de Energia,Consumo de Energia,0.94609,2025-05-29 10:28:40.276062
Shelly EM,kWh,Disjuntor Geral 3608,Quadro de Energia,Consumo de Energia,0.9492,2025-05-29 10:29:40.276062
Shelly EM,kWh,Disjuntor Geral 1805,Quadro de Energia,Consumo de Energia,0.96775,2025-05-29 10:30:40.276062
Shelly EM,kWh,Disjuntor Geral 5678,Quadro de Energia,Consumo de Energia,0.96945,2025-05-29 10:31:40.276062
Shelly EM,kWh,Disjuntor Geral 1786,Quadro de Energia,Consumo de Energia,0.89039,2025-05-29 10:32:40.276062
Shelly EM,kWh,Disjuntor Geral 5335,Quadro de Energia,Consumo de Energia,0.88209,2025-05-29 10:33:40.276062
Shelly EM,kWh,Disjuntor Geral 4787,Quadro de Energia,Consumo de Energia,0.97933,2025-05-29 10:34:40.276062
Shelly EM,kWh,Disjuntor Geral 7565,Quadro de Energia,Consumo de Energia,0.98791,2025-05-29 10:35:40.276062
Shelly EM,kWh,Disjuntor Geral 3633,Quadro de Energia,Consumo de Energia,1.08481,2025-05-29 10:36:40.276062
Shelly EM,kWh,Disjuntor Geral 0108,Quadro de Energia,Consumo de Energia,1.13221,2025-05-29 10:37:40.276062
Shelly EM,kWh,Disjuntor Geral 9757,Quadro de Energia,Consumo de Energia,1.02597,2025-05-29 10:38:40.276062
Shelly EM,kWh,Disjuntor Geral 7015,Quadro de Energia,Consumo de Energia,1.03423,2025-05-29 10:39:40.276062
Shelly EM,kWh,Disjuntor Geral 6423,Quadro de Energia,Consumo de Energia,0.9552,2025-05-29 10:40:40.276062
Shelly EM,kWh,Disjuntor Geral 4534,Quadro de Energia,Consumo de Energia,1.0294,2025-05-29 10:41:40.276062
Shelly EM,kWh,Disjuntor Geral 0494,Quadro de Energia,Consumo de Energia,0.99084,2025-05-29 10:42:40.276062
Shelly EM,kWh,Disjuntor Geral 4916,Quadro de Energia,Consumo de Energia,0.99186,2025-05-29 10:43:40.276062
Shelly EM,kWh,Disjuntor Geral 8434,Quadro de Energia,Consumo de Energia,1.00369,2025-05-29 10:44:40.276062
Shelly EM,kWh,Disjuntor Geral 6548,Quadro de Energia,Consumo de Energia,0.98312,2025-05-29 10:45:40.276062
Shelly EM,kWh,Disjuntor Geral 7400,Quadro de Energia,Consumo de Energia,1.02801,2025-05-29 10:46:40.276062
Shelly EM,kWh,Disjuntor Geral 4228,Quadro de Energia,Consumo de Energia,0.97523,2025-05-29 10:47:40.276062
Shelly EM,kWh,Disjuntor Geral 3527,Quadro de Energia,Consumo de Energia,1.04731,2025-05-29 10:48:40.276062
Shelly EM,kWh,Disjuntor Geral 4982,Quadro de Energia,Consumo de Energia,1.01818,2025-05-29 10:49:40.276062
Shelly EM,kWh,Disjuntor Geral 9521,Quadro de Energia,Consumo de Energia,1.02061,2025-05-29 10:50:40.276062
Shelly EM,kWh,Disjuntor Geral 4668,Quadro de Energia,Consumo de Energia,1.04454,2025-05-29 10:51:40.276062
Shelly EM,kWh,Disjuntor Geral 3219,Quadro de Energia,Consumo de Energia,1.00373,2025-05-29 10:52:40.276062
Shelly EM,kWh,Disjuntor Geral 4996,Quadro de Energia,Consumo de Energia,1.00662,2025-05-29 10:53:40.276062
Shelly EM,kWh,Disjuntor Geral 9700,Quadro de Energia,Consumo de Energia,1.04841,2025-05-29 10:54:40.276062
Shelly EM,kWh,Disjuntor Geral 2705,Quadro de Energia,Consumo de Energia,0.95834,2025-05-29 10:55:40.276062
Shelly EM,kWh,Disjuntor Geral 2583,Quadro de Energia,Consumo de Energia,0.99538,2025-05-29 10:56:40.276062
Shelly EM,kWh,Disjuntor Geral 9292,Quadro de Energia,Consumo de Energia,1.03821,2025-05-29 10:57:40.276062
Shelly EM,kWh,Disjuntor Geral 1804,Quadro de Energia,Consumo de Energia,0.96741,2025-05-29 10:58:40.276062
Shelly EM,kWh,Disjuntor Geral 8664,Quadro de Energia,Consumo de Energia,1.05288,2025-05-29 10:59:40.276062
Shelly EM,kWh,Disjuntor Geral 2447,Quadro de Energia,Consumo de Energia,0.99661,2025-05-29 11:00:40.276062
Shelly EM,kWh,Disjuntor Geral 0599,Quadro de Energia,Consumo de Energia,1.03023,2025-05-29 11:01:40.276062
Shelly EM,kWh,Disjuntor Geral 4023,Quadro de Energia,Consumo de Energia,0.93467,2025-05-29 11:02:40.276062
Shelly EM,kWh,Disjuntor Geral 9420,Quadro de Energia,Consumo de Energia,1.04264,2025-05-29 11:03:40.276062
Shelly EM,kWh,Disjuntor Geral 9716,Quadro de Energia,Consumo de Energia,0.99919,2025-05-29 11:04:40.276062
Shelly EM,kWh,Disjuntor Geral 3468,Quadro de Energia,Consumo de Energia,1.02206,2025-05-29 11:05:40.276062
Shelly EM,kWh,Disjuntor Geral 3313,Quadro de Energia,Consumo de Energia,1.10174,2025-05-29 11:06:40.276062
Shelly EM,kWh,Disjuntor Geral 6748,Quadro de Energia,Consumo de Energia,1.04549,2025-05-29 11:07:40.276062
Shelly EM,kWh,Disjuntor Geral 0828,Quadro de Energia,Consumo de Energia,0.98014,2025-05-29 11:08:40.276062
Shelly EM,kWh,Disjuntor Geral 4093,Quadro de Energia,Consumo de Energia,1.00327,2025-05-29 11:09:40.276062
Shelly EM,kWh,Disjuntor Geral 2241,Quadro de Energia,Consumo de Energia,1.04651,2025-05-29 11:10:40.276062
Sonoff Pow R3,W,Sonoff_4823,Tomada,Consumo de Energia,13.10417,2025-05-28 20:11:42.067390
Sonoff Pow R3,W,Sonoff_0769,Tomada,Consumo de Energia,28.79277,2025-05-28 20:12:42.067390
Sonoff Pow R3,W,Sonoff_6403,Tomada,Consumo de Energia,68.02251,2025-05-28 20:13:42.067390
Sonoff Pow R3,W,Sonoff_1652,Tomada,Consumo de Energia,91.00103,2025-05-28 20:14:42.067390
Sonoff Pow R3,W,Sonoff_5902,Tomada,Consumo de Energia,88.35913,2025-05-28 20:15:42.067390
Sonoff Pow R3,W,Sonoff_8878,Tomada,Consumo de Energia,116.08327,2025-05-28 20:16:42.067390
Sonoff Pow R3,W,Sonoff_1946,Tomada,Consumo de Energia,113.0295,2025-05-28 20:17:42.067390
Sonoff Pow R3,W,Sonoff_4572,Tomada,Consumo de Energia,75.66285,2025-05-28 20:18:42.067390
Sonoff Pow R3,W,Sonoff_9887,Tomada,Consumo de Energia,36.66377,2025-05-28 20:19:42.067390
Sonoff Pow R3,W,Sonoff_4255,Tomada,Consumo de Energia,21.78934,2025-05-28 20:20:42.067390
Sonoff Pow R3,W,Sonoff_4253,Tomada,Consumo de Energia,25.94768,2025-05-28 20:21:42.067390
Sonoff Pow R3,W,Sonoff_2524,Tomada,Consumo de Energia,51.12757,2025-05-28 20:22:42.067390
Sonoff Pow R3,W,Sonoff_8823,Tomada,Consumo de Energia,73.96856,2025-05-28 20:23:42.067390
Sonoff Pow R3,W,Sonoff_0281,Tomada,Consumo de Energia,104.54058,2025-05-28 20:24:42.067390
Sonoff Pow R3,W,Sonoff_8697,Tomada,Consumo de Energia,100.75379,2025-05-28 20:25:42.067390
Sonoff Pow R3,W,Sonoff_2816,Tomada,Consumo de Energia,108.8828,2025-05-28 20:26:42.067390
Sonoff Pow R3,W,Sonoff_1810,Tomada,Consumo de Energia,76.08024,2025-05-28 20:27:42.067390
Sonoff Pow R3,W,Sonoff_4871,Tomada,Consumo de Energia,49.44174,2025-05-28 20:28:42.067390
Sonoff Pow R3,W,Sonoff_7537,Tomada,Consumo de Energia,10.0537,2025-05-28 20:29:42.067390
Sonoff Pow R3,W,Sonoff_4663,Tomada,Consumo de Energia,10.27239,2025-05-28 20:30:42.067390
Sonoff Pow R3,W,Sonoff_8861,Tomada,Consumo de Energia,13.18597,2025-05-28 20:31:42.067390
Sonoff Pow R3,W,Sonoff_1757,Tomada,Consumo de Energia,70.54654,2025-05-28 20:32:42.067390
Sonoff Pow R3,W,Sonoff_0936,Tomada,Consumo de Energia,106.0655,2025-05-28 20:33:42.067390
Sonoff Pow R3,W,Sonoff_2967,Tomada,Consumo de Energia,89.22444,2025-05-28 20:34:42.067390
Sonoff Pow R3,W,Sonoff_7616,Tomada,Consumo de Energia,109.84814,2025-05-28 20:35:42.067390
Sonoff Pow R3,W,Sonoff_9027,Tomada,Consumo de Energia,104.06175,2025-05-28 20:36:42.067390
Sonoff Pow R3,W,Sonoff_9557,Tomada,Consumo de Energia,66.24608,2025-05-28 20:37:42.067390
Sonoff Pow R3,W,Sonoff_2610,Tomada,Consumo de Energia,21.57699,2025-05-28 20:38:42.067390
Sonoff Pow R3,W,Sonoff_2745,Tomada,Consumo de Energia,22.27826,2025-05-28 20:39:42.067390
Sonoff Pow R3,W,Sonoff_4702,Tomada,Consumo de Energia,21.43233,2025-05-28 20:40:42.067390
Sonoff Pow R3,W,Sonoff_0481,Tomada,Consumo de Energia,40.38158,2025-05-28 20:41:42.067390
Sonoff Pow R3,W,Sonoff_4193,Tomada,Consumo de Energia,79.13582,2025-05-28 20:42:42.067390
Sonoff Pow R3,W,Sonoff_8950,Tomada,Consumo de Energia,96.02052,2025-05-28 20:43:42.067390
Sonoff Pow R3,W,Sonoff_4013,Tomada,Consumo de Energia,97.55575,2025-05-28 20:44:42.067390
Sonoff Pow R3,W,Sonoff_9235,Tomada,Consumo de Energia,101.69257,2025-05-28 20:45:42.067390
Sonoff Pow R3,W,Sonoff_9445,Tomada,Consumo de Energia,90.79471,2025-05-28 20:46:42.067390
Sonoff Pow R3,W,Sonoff_3914,Tomada,Consumo de Energia,48.39592,2025-05-28 20:47:42.067390
Sonoff Pow R3,W,Sonoff_7221,Tomada,Consumo de Energia,8.77636,2025-05-28 20:48:42.067390
Sonoff Pow R3,W,Sonoff_2993,Tomada,Consumo de Energia,15.60759,2025-05-28 20:49:42.067390
Sonoff Pow R3,W,Sonoff_1382,Tomada,Consumo de Energia,32.82893,2025-05-28 20:50:42.067390
Sonoff Pow R3,W,Sonoff_1008,Tomada,Consumo de Energia,78.6694,2025-05-28 20:51:42.067390
Sonoff Pow R3,W,Sonoff_5907,Tomada,Consumo de Energia,97.48675,2025-05-28 20:52:42.067390
Sonoff Pow R3,W,Sonoff_9267,Tomada,Consumo de Energia,100.07178,2025-05-28 20:53:42.067390
Sonoff Pow R3,W,Sonoff_7056,Tomada,Consumo de Energia,111.53435,2025-05-28 20:54:42.067390
Sonoff Pow R3,W,Sonoff_2249,Tomada,Consumo de Energia,89.6687,2025-05-28 20:55:42.067390
Sonoff Pow R3,W,Sonoff_8384,Tomada,Consumo de Energia,72.25643,2025-05-28 20:56:42.067390
Sonoff Pow R3,W,Sonoff_0516,Tomada,Consumo de Energia,44.46692,2025-05-28 20:57:42.067390
Sonoff Pow R3,W,Sonoff_0402,Tomada,Consumo de Energia,2.20033,2025-05-28 20:58:42.067390
Sonoff Pow R3,W,Sonoff_8895,Tomada,Consumo de Energia,20.74145,2025-05-28 20:59:42.067390
Sonoff Pow R3,W,Sonoff_6475,Tomada,Consumo de Energia,68.6539,2025-05-28 21:00:42.067390
Sonoff Pow R3,W,Sonoff_4262,Tomada,Consumo de Energia,96.71824,2025-05-28 21:01:42.067390
Sonoff Pow R3,W,Sonoff_5824,Tomada,Consumo de Energia,107.65848,2025-05-28 21:02:42.067390
Sonoff Pow R3,W,Sonoff_0939,Tomada,Consumo de Energia,87.9201,2025-05-28 21:03:42.067390
Sonoff Pow R3,W,Sonoff_0004,Tomada,Consumo de Energia,87.16962,2025-05-28 21:04:42.067390
Sonoff Pow R3,W,Sonoff_0073,Tomada,Consumo de Energia,59.13883,2025-05-28 21:05:42.067390
Sonoff Pow R3,W,Sonoff_8073,Tomada,Consumo de Energia,41.36122,2025-05-28 21:06:42.067390
Sonoff Pow R3,W,Sonoff_7417,Tomada,Consumo de Energia,35.30528,2025-05-28 21:07:42.067390
Sonoff Pow R3,W,Sonoff_5864,Tomada,Consumo de Energia,21.80145,2025-05-28 21:08:42.067390
Sonoff Pow R3,W,Sonoff_4570,Tomada,Consumo de Energia,57.0511,2025-05-28 21:09:42.067390
Sonoff Pow R3,W,Sonoff_9293,Tomada,Consumo de Energia,74.95614,2025-05-28 21:10:42.067390
Sonoff Pow R3,W,Sonoff_2492,Tomada,Consumo de Energia,106.19737,2025-05-28 21:11:42.067390
Sonoff Pow R3,W,Sonoff_5676,Tomada,Consumo de Energia,100.6472,2025-05-28 21:12:42.067390
Sonoff Pow R3,W,Sonoff_7629,Tomada,Consumo de Energia,105.98128,2025-05-28 21:13:42.067390
Sonoff Pow R3,W,Sonoff_8961,Tomada,Consumo de Energia,81.11644,2025-05-28 21:14:42.067390
Sonoff Pow R3,W,Sonoff_8833,Tomada,Consumo de Energia,67.26905,2025-05-28 21:15:42.067390
Sonoff Pow R3,W,Sonoff_9084,Tomada,Consumo de Energia,34.19337,2025-05-28 21:16:42.067390
Sonoff Pow R3,W,Sonoff_8817,Tomada,Consumo de Energia,8.454,2025-05-28 21:17:42.067390
Sonoff Pow R3,W,Sonoff_9302,Tomada,Consumo de Energia,47.4643,2025-05-28 21:18:42.067390
Sonoff Pow R3,W,Sonoff_3513,Tomada,Consumo de Energia,49.10703,2025-05-28 21:19:42.067390
Sonoff Pow R3,W,Sonoff_3248,Tomada,Consumo de Energia,93.85817,2025-05-28 21:20:42.067390
Sonoff Pow R3,W,Sonoff_9971,Tomada,Consumo de Energia,110.34001,2025-05-28 21:21:42.067390
Sonoff Pow R3,W,Sonoff_8229,Tomada,Consumo de Energia,94.77499,2025-05-28 21:22:42.067390
Sonoff Pow R3,W,Sonoff_6905,Tomada,Consumo de Energia,87.09028,2025-05-28 21:23:42.067390
Sonoff Pow R3,W,Sonoff_9508,Tomada,Consumo de Energia,82.66576,2025-05-28 21:24:42.067390
Sonoff Pow R3,W,Sonoff_1179,Tomada,Consumo de Energia,51.70168,2025-05-28 21:25:42.067390
Sonoff Pow R3,W,Sonoff_2973,Tomada,Consumo de Energia,26.74232,2025-05-28 21:26:42.067390
Sonoff Pow R3,W,Sonoff_1409,Tomada,Consumo de Energia,27.85393,2025-05-28 21:27:42.067390
Sonoff Pow R3,W,Sonoff_3619,Tomada,Consumo de Energia,54.25613,2025-05-28 21:28:42.067390
Sonoff Pow R3,W,Sonoff_1132,Tomada,Consumo de Energia,89.56646,2025-05-28 21:29:42.067390
Sonoff Pow R3,W,Sonoff_6006,Tomada,Consumo de Energia,120.07844,2025-05-28 21:30:42.067390
Sonoff Pow R3,W,Sonoff_4732,Tomada,Consumo de Energia,101.28079,2025-05-28 21:31:42.067390
Sonoff Pow R3,W,Sonoff_2420,Tomada,Consumo de Energia,74.60896,2025-05-28 21:32:42.067390
Sonoff Pow R3,W,Sonoff_5794,Tomada,Consumo de Energia,78.29724,2025-05-28 21:33:42.067390
Sonoff Pow R3,W,Sonoff_2554,Tomada,Consumo de Energia,55.59033,2025-05-28 21:34:42.067390
Sonoff Pow R3,W,Sonoff_4477,Tomada,Consumo de Energia,33.15884,2025-05-28 21:35:42.067390
Sonoff Pow R3,W,Sonoff_6997,Tomada,Consumo de Energia,14.57936,2025-05-28 21:36:42.067390
Sonoff Pow R3,W,Sonoff_9936,Tomada,Consumo de Energia,24.17543,2025-05-28 21:37:42.067390
Sonoff Pow R3,W,Sonoff_1482,Tomada,Consumo de Energia,52.4783,2025-05-28 21:38:42.067390
Sonoff Pow R3,W,Sonoff_8567,Tomada,Consumo de Energia,102.67167,2025-05-28 21:39:42.067390
Sonoff Pow R3,W,Sonoff_9820,Tomada,Consumo de Energia,95.80893,2025-05-28 21:40:42.067390
Sonoff Pow R3,W,Sonoff_7054,Tomada,Consumo de Energia,101.06074,2025-05-28 21:41:42.067390
Sonoff Pow R3,W,Sonoff_8427,Tomada,Consumo de Energia,98.6195,2025-05-28 21:42:42.067390
Sonoff Pow R3,W,Sonoff_3642,Tomada,Consumo de Energia,71.30388,2025-05-28 21:43:42.067390
Sonoff Pow R3,W,Sonoff_4513,Tomada,Consumo de Energia,41.32505,2025-05-28 21:44:42.067390
Sonoff Pow R3,W,Sonoff_5598,Tomada,Consumo de Energia,6.01693,2025-05-28 21:45:42.067390
Sonoff Pow R3,W,Sonoff_3389,Tomada,Consumo de Energia,6.07392,2025-05-28 21:46:42.067390
Sonoff Pow R3,W,Sonoff_1965,Tomada,Consumo de Energia,57.07166,2025-05-28 21:47:42.067390
Sonoff Pow R3,W,Sonoff_2599,Tomada,Consumo de Energia,79.69057,2025-05-28 21:48:42.067390
Sonoff Pow R3,W,Sonoff_3969,Tomada,Consumo de Energia,94.96801,2025-05-28 21:49:42.067390
Sonoff Pow R3,W,Sonoff_6169,Tomada,Consumo de Energia,103.41447,2025-05-28 21:50:42.067390
Sonoff Pow R3,W,Sonoff_5069,Tomada,Consumo de Energia,88.96404,2025-05-28 21:51:42.067390
Sonoff Pow R3,W,Sonoff_8201,Tomada,Consumo de Energia,65.77723,2025-05-28 21:52:42.067390
Sonoff Pow R3,W,Sonoff_6202,Tomada,Consumo de Energia,75.73775,2025-05-28 21:53:42.067390
Sonoff Pow R3,W,Sonoff_6170,Tomada,Consumo de Energia,3.42541,2025-05-28 21:54:42.067390
Sonoff Pow R3,W,Sonoff_8918,Tomada,Consumo de Energia,29.38765,2025-05-28 21:55:42.067390
Sonoff Pow R3,W,Sonoff_4332,Tomada,Consumo de Energia,38.91841,2025-05-28 21:56:42.067390
Sonoff Pow R3,W,Sonoff_1819,Tomada,Consumo de Energia,76.04994,2025-05-28 21:57:42.067390
Sonoff Pow R3,W,Sonoff_3804,Tomada,Consumo de Energia,85.22473,2025-05-28 21:58:42.067390
Sonoff Pow R3,W,Sonoff_0134,Tomada,Consumo de Energia,85.57289,2025-05-28 21:59:42.067390
Sonoff Pow R3,W,Sonoff_9406,Tomada,Consumo de Energia,103.23532,2025-05-28 22:00:42.067390
Sonoff Pow R3,W,Sonoff_9506,Tomada,Consumo de Energia,69.76343,2025-05-28 22:01:42.067390
Sonoff Pow R3,W,Sonoff_5155,Tomada,Consumo de Energia,67.70716,2025-05-28 22:02:42.067390
Sonoff Pow R3,W,Sonoff_2956,Tomada,Consumo de Energia,41.29515,2025-05-28 22:03:42.067390
Sonoff Pow R3,W,Sonoff_2345,Tomada,Consumo de Energia,5.56204,2025-05-28 22:04:42.067390
Sonoff Pow R3,W,Sonoff_5972,Tomada,Consumo de Energia,42.61066,2025-05-28 22:05:42.067390
Sonoff Pow R3,W,Sonoff_9652,Tomada,Consumo de Energia,57.97067,2025-05-28 22:06:42.067390
Sonoff Pow R3,W,Sonoff_7365,Tomada,Consumo de Energia,81.30842,2025-05-28 22:07:42.067390
Sonoff Pow R3,W,Sonoff_4007,Tomada,Consumo de Energia,87.39661,2025-05-28 22:08:42.067390
Sonoff Pow R3,W,Sonoff_3518,Tomada,Consumo de Energia,104.86705,2025-05-28 22:09:42.067390
Sonoff Pow R3,W,Sonoff_7673,Tomada,Consumo de Energia,85.23399,2025-05-28 22:10:42.067390
Sonoff Pow R3,W,Sonoff_2489,Tomada,Consumo de Energia,57.72699,2025-05-28 22:11:42.067390
Sonoff Pow R3,W,Sonoff_3183,Tomada,Consumo de Energia,41.45994,2025-05-28 22:12:42.067390
Sonoff Pow R3,W,Sonoff_2121,Tomada,Consumo de Energia,10.66611,2025-05-28 22:13:42.067390
Sonoff Pow R3,W,Sonoff_9590,Tomada,Consumo de Energia,22.62617,2025-05-28 22:14:42.067390
Sonoff Pow R3,W,Sonoff_0559,Tomada,Consumo de Energia,50.47765,2025-05-28 22:15:42.067390
Sonoff Pow R3,W,Sonoff_4667,Tomada,Consumo de Energia,61.65448,2025-05-28 22:16:42.067390
Sonoff Pow R3,W,Sonoff_2580,Tomada,Consumo de Energia,110.88032,2025-05-28 22:17:42.067390
Sonoff Pow R3,W,Sonoff_4827,Tomada,Consumo de Energia,102.82152,2025-05-28 22:18:42.067390
Sonoff Pow R3,W,Sonoff_0670,Tomada,Consumo de Energia,115.27435,2025-05-28 22:19:42.067390
Sonoff Pow R3,W,Sonoff_9640,Tomada,Consumo de Energia,85.79751,2025-05-28 22:20:42.067390
Sonoff Pow R3,W,Sonoff_5144,Tomada,Consumo de Energia,59.47784,2025-05-28 22:21:42.067390
Sonoff Pow R3,W,Sonoff_1548,Tomada,Consumo de Energia,52.61054,2025-05-28 22:22:42.067390
Sonoff Pow R3,W,Sonoff_7252,Tomada,Consumo de Energia,9.55674,2025-05-28 22:23:42.067390
Sonoff Pow R3,W,Sonoff_0147,Tomada,Consumo de Energia,52.23132,2025-05-28 22:24:42.067390
Sonoff Pow R3,W,Sonoff_1950,Tomada,Consumo de Energia,57.86347,2025-05-28 22:25:42.067390
Sonoff Pow R3,W,Sonoff_9311,Tomada,Consumo de Energia,69.73794,2025-05-28 22:26:42.067390
Sonoff Pow R3,W,Sonoff_4547,Tomada,Consumo de Energia,96.39107,2025-05-28 22:27:42.067390
Sonoff Pow R3,W,Sonoff_6922,Tomada,Consumo de Energia,99.10145,2025-05-28 22:28:42.067390
Sonoff Pow R3,W,Sonoff_4655,Tomada,Consumo de Energia,83.08368,2025-05-28 22:29:42.067390
Sonoff Pow R3,W,Sonoff_5294,Tomada,Consumo de Energia,67.28747,2025-05-28 22:30:42.067390
Sonoff Pow R3,W,Sonoff_7435,Tomada,Consumo de Energia,35.9766,2025-05-28 22:31:42.067390
Sonoff Pow R3,W,Sonoff_7036,Tomada,Consumo de Energia,24.04366,2025-05-28 22:32:42.067390
Sonoff Pow R3,W,Sonoff_3812,Tomada,Consumo de Energia,9.16297,2025-05-28 22:33:42.067390
Sonoff Pow R3,W,Sonoff_7641,Tomada,Consumo de Energia,48.50749,2025-05-28 22:34:42.067390
Sonoff Pow R3,W,Sonoff_2482,Tomada,Consumo de Energia,59.7027,2025-05-28 22:35:42.067390
Sonoff Pow R3,W,Sonoff_0036,Tomada,Consumo de Energia,94.06174,2025-05-28 22:36:42.067390
Sonoff Pow R3,W,Sonoff_4548,Tomada,Consumo de Energia,111.0394,2025-05-28 22:37:42.067390
Sonoff Pow R3,W,Sonoff_3909,Tomada,Consumo de Energia,88.70954,2025-05-28 22:38:42.067390
Sonoff Pow R3,W,Sonoff_7581,Tomada,Consumo de Energia,67.82361,2025-05-28 22:39:42.067390
Sonoff Pow R3,W,Sonoff_9497,Tomada,Consumo de Energia,52.67268,2025-05-28 22:40:42.067390
Sonoff Pow R3,W,Sonoff_8902,Tomada,Consumo de Energia,30.28556,2025-05-28 22:41:42.067390
Sonoff Pow R3,W,Sonoff_3670,Tomada,Consumo de Energia,9.46406,2025-05-28 22:42:42.067390
Sonoff Pow R3,W,Sonoff_9536,Tomada,Consumo de Energia,21.31544,2025-05-28 22:43:42.067390
Sonoff Pow R3,W,Sonoff_4460,Tomada,Consumo de Energia,66.97016,2025-05-28 22:44:42.067390
Sonoff Pow R3,W,Sonoff_4038,Tomada,Consumo de Energia,88.83055,2025-05-28 22:45:42.067390
Sonoff Pow R3,W,Sonoff_2891,Tomada,Consumo de Energia,131.74095,2025-05-28 22:46:42.067390
Sonoff Pow R3,W,Sonoff_1235,Tomada,Consumo de Energia,104.73706,2025-05-28 22:47:42.067390
Sonoff Pow R3,W,Sonoff_2466,Tomada,Consumo de Energia,98.1906,2025-05-28 22:48:42.067390
Sonoff Pow R3,W,Sonoff_8622,Tomada,Consumo de Energia,78.14717,2025-05-28 22:49:42.067390
Sonoff Pow R3,W,Sonoff_2259,Tomada,Consumo de Energia,23.65326,2025-05-28 22:50:42.067390
Sonoff Pow R3,W,Sonoff_5622,Tomada,Consumo de Energia,11.2945,2025-05-28 22:51:42.067390
Sonoff Pow R3,W,Sonoff_1333,Tomada,Consumo de Energia,4.13385,2025-05-28 22:52:42.067390
Sonoff Pow R3,W,Sonoff_6769,Tomada,Consumo de Energia,47.34907,2025-05-28 22:53:42.067390
Sonoff Pow R3,W,Sonoff_8984,Tomada,Consumo de Energia,102.58242,2025-05-28 22:54:42.067390
Sonoff Pow R3,W,Sonoff_8853,Tomada,Consumo de Energia,82.13325,2025-05-28 22:55:42.067390
Sonoff Pow R3,W,Sonoff_5433,Tomada,Consumo de Energia,110.0963,2025-05-28 22:56:42.067390
Sonoff Pow R3,W,Sonoff_2260,Tomada,Consumo de Energia,79.4742,2025-05-28 22:57:42.067390
Sonoff Pow R3,W,Sonoff_7288,Tomada,Consumo de Energia,72.14327,2025-05-28 22:58:42.067390
Sonoff Pow R3,W,Sonoff_8433,Tomada,Consumo de Energia,47.96431,2025-05-28 22:59:42.067390
Sonoff Pow R3,W,Sonoff_6927,Tomada,Consumo de Energia,11.11657,2025-05-28 23:00:42.067390
Sonoff Pow R3,W,Sonoff_1421,Tomada,Consumo de Energia,0.92866,2025-05-28 23:01:42.067390
Sonoff Pow R3,W,Sonoff_1669,Tomada,Consumo de Energia,41.43651,2025-05-28 23:02:42.067390
Sonoff Pow R3,W,Sonoff_9870,Tomada,Consumo de Energia,58.57696,2025-05-28 23:03:42.067390
Sonoff Pow R3,W,Sonoff_9999,Tomada,Consumo de Energia,102.58016,2025-05-28 23:04:42.067390
Sonoff Pow R3,W,Sonoff_0698,Tomada,Consumo de Energia,95.96144,2025-05-28 23:05:42.067390
Sonoff Pow R3,W,Sonoff_8068,Tomada,Consumo de Energia,94.45499,2025-05-28 23:06:42.067390
Sonoff Pow R3,W,Sonoff_8963,Tomada,Consumo de Energia,72.23644,2025-05-28 23:07:42.067390
Sonoff Pow R3,W,Sonoff_0867,Tomada,Consumo de Energia,63.53848,2025-05-28 23:08:42.067390
Sonoff Pow R3,W,Sonoff_5681,Tomada,Consumo de Energia,11.19276,2025-05-28 23:09:42.067390
Sonoff Pow R3,W,Sonoff_6419,Tomada,Consumo de Energia,2.09949,2025-05-28 23:10:42.067390
Sonoff Pow R3,W,Sonoff_5619,Tomada,Consumo de Energia,24.4293,2025-05-28 23:11:42.067390
Sonoff Pow R3,W,Sonoff_6209,Tomada,Consumo de Energia,57.69275,2025-05-28 23:12:42.067390
Sonoff Pow R3,W,Sonoff_5458,Tomada,Consumo de Energia,89.86909,2025-05-28 23:13:42.067390
Sonoff Pow R3,W,Sonoff_0344,Tomada,Consumo de Energia,97.53102,2025-05-28 23:14:42.067390
Sonoff Pow R3,W,Sonoff_2238,Tomada,Consumo de Energia,95.38191,2025-05-28 23:15:42.067390
Sonoff Pow R3,W,Sonoff_2616,Tomada,Consumo de Energia,86.90963,2025-05-28 23:16:42.067390
Sonoff Pow R3,W,Sonoff_7212,Tomada,Consumo de Energia,74.90943,2025-05-28 23:17:42.067390
Sonoff Pow R3,W,Sonoff_3895,Tomada,Consumo de Energia,39.26375,2025-05-28 23:18:42.067390
Sonoff Pow R3,W,Sonoff_2462,Tomada,Consumo de Energia,13.93063,2025-05-28 23:19:42.067390
Sonoff Pow R3,W,Sonoff_7626,Tomada,Consumo de Energia,17.04868,2025-05-28 23:20:42.067390
Sonoff Pow R3,W,Sonoff_4000,Tomada,Consumo de Energia,47.29837,2025-05-28 23:21:42.067390
Sonoff Pow R3,W,Sonoff_0560,Tomada,Consumo de Energia,91.64401,2025-05-28 23:22:42.067390
Sonoff Pow R3,W,Sonoff_5734,Tomada,Consumo de Energia,102.75357,2025-05-28 23:23:42.067390
Sonoff Pow R3,W,Sonoff_1463,Tomada,Consumo de Energia,106.21233,2025-05-28 23:24:42.067390
Sonoff Pow R3,W,Sonoff_8216,Tomada,Consumo de Energia,83.27738,2025-05-28 23:25:42.067390
Sonoff Pow R3,W,Sonoff_4414,Tomada,Consumo de Energia,96.47347,2025-05-28 23:26:42.067390
